"","name","comment","date","rating","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2221",NA,"The accompanying video game really did make this movie more awesome.",NA,NA,0,0,0,0,0,0,0,0,0,0
"2222","CiCi","This is the best movie ever made oh my god.","26 Jan 2024",5,0,1,0,1,1,0,0,1,0,1
"2223","konkeli","Does it have the great visual direction and smart writing of the first one? No not really. But it does have an unbelievable amount of stupid shit that is actually the most genius set of choices ever.","25 Jan 2024",4,1,0,1,0,0,0,0,0,3,1
"2224","Bevan R. Clark","The Zion techno rave sex scene. The matrix having fast travel hallways and load screensAgent smith talking like a jrpg final boss and creating 100 of himself to fight neo in the…","25 Jan 2024",3,2,1,1,1,2,0,1,3,2,2
"2225","Himangshu Lahkar","Keeps getting better","14 Jul 2017",4,0,0,0,0,0,0,0,0,0,0
"2226","spoony848","A category 3 cyclone is hovering over my town (I’m not lying) this evening and I wasn’t in the mood to watch Twister.","25 Jan 2024",3,1,1,1,2,0,0,1,0,2,0
"2227","ids_habbiding","I was in the mood for some bullet time, a cave rave and some albinos with dreads so Matrix Reloaded it was! I saw it opening week, the cinema usher was dressed like Neo and I thought it was talky and pretentious in parts. I’m more forgiving now. The freeway action sequence is my favourite scene in…","23 Jan 2024",3,1,2,1,0,1,0,1,3,1,4
"2228","quindiesel","My dad loves the sequel. So do I. Check✅","24 Jan 2024",1,0,1,0,0,0,0,0,0,0,0
"2229","Austin Farley","I feel like this movie gets more shit than it deserves. It drags the story quite a bit but it’s really not much better than the first movie plot-wise. Deadass feel like “blinded by nostalgia” is a perfect description of how highly praised the OG matrix is.","24 Jan 2024",5,1,1,1,0,2,0,0,1,2,3
"2230","bruno rocha","The fights in this movie were awesome too, some amazing camerawork and choreography. The CG replacement of characters whenever a scene is too ambitious is kinda annoying, but at the same time the stylized CG (not the characters) looks amazing, and all of the ideas are great too.","25 Jan 2024",4,1,1,0,0,0,0,0,0,1,0
"2231","Jimmy","This review may contain spoilers. I can handle the truth.","22 Jan 2024",4,0,0,0,0,0,0,0,1,0,1
"2232","FSDHH","Strangely, the fights without Neo I find are the best in this movie. The car chase sequence is fantastic front to back, but Neo fighting the Merovingians mooks and agent Smiths lacks a certain punch. It may just be a lack of tension knowing that Neo cannot lose a fight while Morpheus and Trinity are still merely human.","25 Jan 2024",4,5,0,1,3,0,2,2,0,6,1
"2233","shirelings","In another reversal from the first movie, I find most of the characters aside from Neo less compelling. Agent Smith offers nothing…","24 Jan 2024",3,1,0,1,0,0,0,1,1,1,1
"2234",NA,"The 12 year old me thought this shit was sick but it’s actually fucking BAD like really bad. There’s this weird horniness and really bad dialogue and romance. Neo creampies and is immediately overcome by sad mind boy torture dude I feel you honestly but I can’t fuck with this movie bruh!! cash grab they should have stopped after the OG what the FUCK",NA,NA,5,5,6,4,2,4,1,2,8,3
"2235",NA,"95/100",NA,NA,0,0,0,0,0,0,0,0,0,0
"2236",NA,"Gets a little bit confusing in this one but you’ll figure it out. A few flaws but I can look past that. Still fucks (So does Neo)",NA,NA,0,0,0,0,0,0,0,0,0,0
"2237",NA,"""we can never see past the choices we don't understand""",NA,NA,0,0,0,0,0,0,0,0,0,0
"2238",NA,"Still rules, and I'll never understand people who hate all the sequels because this one unequivocally rips. My girlfriend made the great observation that she enjoyed this more than the first one because the first is so loaded with explanations. There's a lot going on and they needed to explain it all as plainly and frequently as possible so everyone would get it. The Wachowski's did an amazing job at that, it's one of the many reasons it was a…",NA,NA,1,0,1,1,0,1,0,1,1,3
"2239",NA,"Definitely hornier than the last one, let’s be real this one definitely has the least substance but u can’t tell me it’s not sick regardless",NA,NA,0,0,1,0,0,1,0,1,1,2
"2240",NA,"[points at a thirty-second scene that doesn't matter compared to the rest of the movie] leigh whannell :)",NA,NA,0,0,0,0,0,0,0,0,0,1
"2241","Cluesoo","Just spectacular. Has my favourite fight scene of all-time.","24 Jan 2024",5,1,2,0,1,0,0,1,0,1,0
"2242","K","I think where this falls short for me— aside from how much the prolonged action sequences (besides you Morpheus-Trinity-Agents-Twins car chase/gun fight/swordfight sequence <3) bore the shit out of me— is the imbalance between Zion segments and Matrix segments. We need more time in Zion. If it’s the last bastion of humanity, if the people there are it, please make me care more. In a way that doesn’t involve a (again, prolonged) dance party/orgy and sex scene.","24 Jan 2024",3,4,2,1,2,3,0,0,3,5,5
"2243","Younès","Like. Man, some of these scenes just go on for too fucking long. Girls, wadda hell.","25 Jan 2024",3,1,1,1,1,0,1,0,0,1,0
"2244","James","The Architect is still so good though. What a damn twist.","24 Jan 2024",3,1,1,1,0,1,0,1,1,1,1
"2245","Romek","#CommanderLockWasRight","24 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2246","julio_glnt","Alors j'ai pas tout compris mais Néo qui s'inspire de Superman c'est automatiquement du peak cinéma","24 Jan 2024",4,0,0,0,0,1,0,0,1,0,1
"2247","mrsuz","The joke that ""everyone in the matrix wears sunglasses and excessive leather"" isn't a joke. They all do. It's rather silly, don't you think?","24 Jan 2024",3,0,0,0,0,1,0,0,0,2,0
"2248","gio","A decent sequel, quite entertaining, not sure why I’ve heard many times this one is really bad. Definitely worth watching. Not as good as the first of course. Way too fast-paced, basically a standard action movie as opposed to a unique sci fi like the first one was.","24 Jan 2024",3,2,3,1,2,2,1,2,1,2,6
"2249","v (e-vey)*","(Je vous partage les notes que j'ai prise durant le revisionnage de ce banger)","24 Jan 2024",4,1,1,0,1,0,0,1,0,1,0
"2250","André Gobert","-Mon dieux -Appelez moi smith (Barz de fou)","24 Jan 2024",0,0,0,0,0,0,0,0,1,0,0
"2251","beth☆*","Frr ils peuvent pas s'empêcher de se galoche dans se film de con, Néo et trinity c'est des animales","24 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2252","JC","La ville va se faire attaquer par des robots on va tous canner, faisons une giga orgie collective à 100000","01 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2253",NA,"Aussi jouissif que se torcher le cul avec de la soie, le mérovingien ce crack",NA,NA,0,0,0,0,0,0,0,0,1,0
"2254",NA,"Jcapte pas pourquoi ya…",NA,NA,0,0,0,0,0,0,0,0,0,0
"2255",NA,"The action is still as tight as I remember it. Amazing car chase scene 💥",NA,NA,0,0,0,0,0,0,0,0,1,1
"2256",NA,"até então eu não sabia que o meu sonho era dar mortal usando sobretudo",NA,NA,0,0,0,0,0,0,0,0,1,0
"2257",NA,"i just watched it and i need an immediate rewatch.",NA,NA,0,0,0,0,0,0,0,0,0,0
"2258",NA,"Énorme merde",NA,NA,0,0,0,0,0,0,0,0,0,0
"2259",NA,"this film was so horny for no reason",NA,NA,0,0,0,0,0,0,0,0,0,1
"2260",NA,"thematically rich and structurally messy . was off to an immediate rough start for me because i think tank was my favourite character in the first film so to have him die between the films because the studio didn’t want to pay the actor his worth was irritating n took me out of it. neo feels like a non character in some ways in this n it is very all over the place, but i can forgive any flaws because of that slay highway chase",NA,NA,2,2,2,1,1,1,0,1,5,3
"2261","jak9000","The highway sequence ⚡️","23 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2262","Rosie Bennett","Surprisingly solid, not as stunning as the original but certainly a great action movie","",4,0,1,0,0,0,0,1,0,0,2
"2263","juniorzgb","J’ai redonné une chance et en vrai j’aime bien c’est un très bon film","24 Jan 2024",3,0,0,0,0,0,0,1,0,0,0
"2264","chhunney","La première moitié du film est bien longue et ennuyeuse 😞","15 Dec 2023",4,0,0,0,0,0,0,0,0,0,0
"2265","ellagracep","Personally my favourite of the trilogy, mostly because of the expanded upon moral and philosophical themes","24 Jan 2024",5,1,0,0,0,0,0,0,1,0,1
"2266","KB","They take every single thing in this so seriously and that is the best part about it.","24 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2267","Bharath Vudavagandla","This is ntg but disappointment considering how good the first part was","24 Jan 2024",3,0,1,1,0,1,1,1,1,1,1
"2268","Kal","WHATCHUSAYWHATCHUSAY WHAT?","23 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2269","Gavin Walker","Highway scene is arguably one of the best action scenes in film history.","23 Jan 2024",3,0,0,0,0,0,0,0,0,0,1
"2270","Emmy","Saying that French is like wiping your ass with silk makes me want to keep learning french","23 Jan 2024",4,0,0,0,0,0,0,0,0,1,2
"2271","Sammy Dallas","In a world of life and death…In a world of fate and free will…In a world of chaos and order…","21 Jan 2024",2,2,2,1,2,0,2,1,0,3,0
"2272","e","you must choose love.","11 Jan 2024",NA,0,0,0,0,1,0,0,0,0,1
"2273",NA,"boring af",NA,NA,0,0,0,0,0,0,0,0,1,0
"2274","sloane kay","i logged the wrong one the other day so i watched that one today and i’m logging this one just to make it even but wow they predicted the oculus only two years after 9/11! cool!","23 Jan 2024",3,0,0,0,0,0,0,0,0,1,1
"2275","mitocondiras","Lembro de quase nada so lembro que era uma viagem da porra kkkkk","",1,0,0,0,0,0,0,0,0,0,0
"2276","amandaarte2002","༼⁰o⁰；༽ se superaron","23 Jan 2024",5,0,0,0,0,0,0,0,0,0,0
"2277","IlovMovies","This review may contain spoilers. I can handle the truth.","23 Jan 2024",3,0,0,0,0,0,0,0,1,0,1
"2278","Max","First half of this film is really hard to get through but it was worth it just because of that long keymaker chase sequence.","23 Jan 2024",1,0,1,0,0,0,0,0,0,1,1
"2279","tednight","Pathetic","23 Jan 2024",1,0,0,1,0,0,1,0,0,1,0
"2280","gabi","Franchement pas top, c’est long, on se fait chier, il force sur les effets spéciaux, les scènes de bagarre sont looooooongues, je l’ai regardé en deux fois et pour être honnête j’ai eu du mal à le reprendre (oui je suis très vénère sur cette critique mais franchement CHIANT). Je regarderais la suite, mais je prend un peu le temps de passer à autre chose avant…","23 Jan 2024",3,1,2,0,1,0,0,0,1,1,2
"2281","John_Sheek","Matrix SUR-COTÉ (surtout le 2)","23 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2282","TheConManC","(vu en solo)","23 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2283","Maya🧭","muito doido pqp, mas achei muito enrolado e esse casal simplesmente não cola","21 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2284","Jacob","Good action but its not the same. So many questions","23 Jan 2024",3,0,1,0,0,1,0,1,1,0,2
"2285","anu","Meme school","20 Jan 2024",3,0,0,0,0,0,0,0,1,0,0
"2286",NA,"Unnecessarily sexual like fr what was up with that. But the action in this one was cool and pretty abundant. Story was not very engaging or interesting and script was lame",NA,NA,0,1,0,0,3,0,0,2,0,7
"2287",NA,"The story is silly and convoluted and not nearly as streamlined or propulsive as the classic OG, but this is some of the best action filmmaking in a major Hollywood film. Some of this really sings.",NA,NA,0,0,0,0,1,0,0,0,1,3
"2288",NA,"Monica Bellucci in the red dress save me save me Monica Bellucci in the red dress",NA,NA,0,0,0,0,1,0,0,1,0,1
"2289","Francis Brown","when you're plugged in, you're plugged in","31 Dec 2021",4,0,0,0,0,0,0,0,0,0,0
"2290","nino","que fecho 💋 mas precisava mesmo de tanto tempo de tela na primeira luta contra os smiths fiquei um poko cansado","23 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2291","ObiGynKenobi","It suffers from pacing issues, with an atrocious first act. But the action in the latter half was a masterclass in action cinematography, unfortunately undermined by the obnoxious verbosity of a couple of key characters.","21 Jan 2024",3,2,0,2,0,0,1,0,0,4,1
"2292","dinea","need trinity and niobe to take me shopping","23 Jan 2024",4,0,1,0,0,1,0,1,1,0,1
"2293","SALSA","neo and trinity gotta be the it couple in zion","24 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2294","xan_deer","This movie starts with an insane amount of PS2 level CGI. The fights use so many more aerial wire jumps and slow motion. For some reason they decided a good plot point would be “what if there was a strict ass mayor in the underground city.” Morpheus is a sort of Rasputin figure in Zion, and Neo is Jesus. Neo receiving attention from an ambitious teenager who has a crush on him was lame. We didn’t finish this because it was sucking. The action is a huge downgrade from the first film, with much less stylized choreography and actual stunts.","14 Jan 2024",2,1,3,0,1,2,0,2,2,2,8
"2295","Blake Kirchick","If you could attend any fictional party from any movie in history, what would it be? The one from Project X? The one from The Great Gatsby? For me, the answer is the party in Zion from The Matrix: Reloaded, and it’s not even close. Sound off your answers in the comments (that’s right, all 3 of you!).","22 Jan 2024",5,0,0,0,0,0,0,0,0,0,0
"2296","Nina Leitenberg","Not as cool as the first one but also not as bad as everyone says","22 Jan 2024",3,1,0,1,1,0,1,0,0,1,1
"2297","oyku ozcimen","Tabi hızımı alamayıp aynı gün 2. Filmi de izledim. 2. Filmi çok daha fazla sevdim çünkü yavaş yavaş konu kafamda oturmaya basladı. Bugünde 3 ve 4'ü izleyip köşeme çekilmeyi planlıyorum. En sevdiğim filmlere girebilir","23 Jan 2024",5,0,0,1,1,0,0,0,0,1,0
"2298","dce","All over the map. Part horny music video, part Youtube lore explanation, part martial arts action spectacle (the good part). Interesting how the corniness works so well in the first one and makes it fall on its face so much in this one","22 Jan 2024",2,1,1,0,0,2,2,1,1,2,5
"2299","askgigi","a movie that’s so incredibly horny and somehow still bad. two stars for the action (😉) sequences","22 Jan 2024",2,1,0,1,1,0,1,0,0,1,1
"2300","Prem","The one of the best action I have ever watched","23 Jan 2024",5,0,0,0,0,0,0,0,0,0,1
"2301","BENnot10","Reloaded has it moments but is overstuffed with confusing writing, overlong speeches, and a lack of focus on what exactly it wants to be. But that highway scene fucks.","23 Jan 2024",2,0,0,0,0,0,0,0,0,1,1
"2302","Marti 🌷🪷","53/100","23 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2303","Josiah Skillman","This review may contain spoilers. I can handle the truth.","22 Jan 2024",4,0,0,0,0,0,0,0,1,0,1
"2304","naooooomi","Durante toda la pelicula tuve tres pensamientos permanentes: 1: Sos media fantasiosa vos no?2: Rapido y furiosos un poroto.3: Podria estar tres horas viendo como hacen 3d a Keanu Reeves","22 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2305","schalindra","Agent Thompson: You.Agent Smith: Yes, me.[turns Thompson into another Smith]Agent Smith: Me... me... me...Agent Smith Clone: Me too.","23 Jan 2024",4,0,0,0,0,0,0,0,1,0,0
"2306","Joe Neff","fuck the haters this movie rocks","21 Jan 2024",3,0,0,0,0,0,0,0,0,0,0
"2307","limabeanpear","Great follow up in my opinion. They meta it a little too much but still they 🤘 just like how they rock the overcoats.","22 Jan 2024",4,0,0,0,0,0,0,0,0,0,1
"2308","josé victor :)","35mm/Coolidge Corner Theatre","22 Jan 2024",4,0,0,0,0,0,0,0,0,0,0
"2309","Eric Orange","One of the most radical sequels of all time, and one that keeps looking even moreso as the years pass. Can you imagine a blockbuster follow-up today that essentially subverts everything that the original laid out while holding the viewer at arm's length from catharsis vis a vis multiple philosophical treatises about the nature of existence and choice? Granted, the expansion into Zion introduces too many side characters that are nowhere near as interesting as the starting lineup of Reeves, Fishburne, and Moss. But hey, it's relatively minor bloat for such an ambitious enterprise. And the action set pieces are dynamite.","20 Jan 2024",5,0,1,0,0,0,0,0,0,0,5
